num_trans_per_hour,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,no_of_transaction_in_hour,type_of_transaction
7,CASH_OUT,14291,C10125,16688,2397,D10728,12718,27009,0,,
15,CASH_OUT,2000,C33819,9961,7961,D62484,17008,19008,1,,
14,CASH_OUT,8662,C49213,6782,6481,D94642,4002,12664,0,,
17,CASH_OUT,12047,C68726,6955,2910,D85812,3942,15989,0,,
8,CASH_OUT,15019,C86780,1052,942,D70235,18558,33577,0,,
13,CASH_OUT,5013,C84153,19990,14977,D38165,1296,6309,1,,
4,TRANSFER,16899,C22836,12347,3979,D42642,13022,29921,1,,
10,TRANSFER,14216,C16749,13533,13114,D52787,19064,33280,1,,
6,CASH_OUT,12489,C43808,12387,4741,D32631,13654,26143,0,,
8,TRANSFER,13103,C10154,13931,828,D51772,9535,22638,0,,
13,CASH_OUT,15307,C73323,14518,7171,D49315,12646,27953,0,,
4,CASH_OUT,17489,C44434,12951,510,D47319,16859,34348,0,,
15,TRANSFER,5029,C16192,6524,1495,D93314,5728,10757,0,,
20,CASH_OUT,4018,C26175,14278,10260,D49824,12005,16023,0,,
4,TRANSFER,8734,C52263,15167,6433,D49396,5531,14265,1,,
18,TRANSFER,11674,C39822,11798,124,D74441,16748,28422,1,,
20,TRANSFER,10741,C88690,3903,24,D90410,19445,30186,0,,
16,TRANSFER,4413,C42255,5562,1149,D30520,18826,23239,0,,
9,TRANSFER,11616,C29701,17672,6056,D58461,13298,24914,0,,
3,CASH_OUT,19203,C23362,2179,1577,D80278,10762,29965,1,,
11,CASH_OUT,9538,C73155,2248,928,D67380,8601,18139,0,,
2,TRANSFER,3547,C79410,11107,7560,D77094,6766,10313,0,,
4,CASH_OUT,12133,C68921,1154,536,D79744,3610,15743,0,,
5,TRANSFER,12332,C25875,13225,893,D15999,6989,19321,0,,
11,CASH_OUT,16195,C52092,3014,1186,D78412,8401,24596,0,,
9,TRANSFER,2180,C90001,15584,13404,D11195,8313,10493,0,,
12,TRANSFER,9067,C79018,17545,8478,D15646,17195,26262,0,,
9,TRANSFER,4845,C34477,5393,548,D49415,1754,6599,0,,
9,CASH_OUT,6379,C21906,12723,6344,D49061,5421,11800,1,,
17,TRANSFER,12368,C70148,13151,783,D45611,1555,13923,1,,
1,TRANSFER,14039,C73073,2930,2018,D23036,3936,17975,0,,
10,CASH_OUT,17758,C49752,10823,8698,D41707,12950,30708,1,,
5,TRANSFER,7558,C61246,12437,4879,D38152,12416,19974,0,,
5,TRANSFER,8563,C97392,14507,5944,D68408,13160,21723,1,,
5,CASH_OUT,7173,C22628,5817,65,D57735,9283,16456,0,,
18,CASH_OUT,10496,C64031,17069,6573,D64185,2476,12972,0,,
5,CASH_OUT,17982,C45239,18298,316,D41298,6920,24902,1,,
2,CASH_OUT,15111,C39518,14515,10381,D62006,1128,16239,1,,
8,TRANSFER,2289,C94847,1371,265,D50045,11815,14104,0,,
8,TRANSFER,10894,C28080,13928,3034,D91428,13737,24631,1,,
19,TRANSFER,10873,C31173,13163,2290,D80100,5123,15996,1,,
15,TRANSFER,18983,C71810,3636,742,D43887,1874,20857,0,,
11,TRANSFER,5827,C88372,1252,1127,D75083,5265,11092,0,,
12,TRANSFER,9009,C72856,13761,4752,D86660,2366,11375,0,,
19,TRANSFER,4545,C29437,18140,13595,D11650,6006,10551,0,,
4,CASH_OUT,6291,C99517,7288,997,D93564,9575,15866,0,,
1,TRANSFER,12814,C55615,6327,2330,D22331,16782,29596,0,,
9,TRANSFER,7306,C81748,19434,12128,D92426,1755,9061,0,,
8,CASH_OUT,16919,C20027,18020,1101,D76346,13383,30302,1,,
8,TRANSFER,3491,C47596,15590,12099,D30186,14576,18067,0,,
2,CASH_OUT,2436,C53362,3551,1115,D22763,13573,16009,0,,
4,TRANSFER,8143,C69426,8902,759,D74567,10360,18503,0,,
19,CASH_OUT,16697,C95105,2777,1859,D71762,18939,35636,0,,
14,CASH_OUT,15100,C44961,8354,5657,D93877,10257,25357,0,,
15,CASH_OUT,16568,C69660,2015,451,D60145,13666,30234,0,,
14,TRANSFER,10441,C81688,5926,3155,D32166,7203,17644,0,,
20,TRANSFER,2697,C36627,16207,13510,D27921,8965,11662,0,,
12,CASH_OUT,9445,C64036,6231,1367,D65144,1735,11180,0,,
20,CASH_OUT,11613,C83174,12336,723,D95483,18498,30111,1,,
17,CASH_OUT,10346,C51914,7761,7056,D51355,13345,23691,1,,
16,TRANSFER,10189,C21192,3031,1522,D79262,4832,15021,1,,
16,CASH_OUT,11504,C54556,17585,6081,D88035,18436,29940,0,,
10,TRANSFER,18947,C21437,3033,213,D47705,9696,28643,1,,
5,TRANSFER,1410,C26326,2668,1258,D43618,7576,8986,0,,
2,TRANSFER,11215,C17474,17052,5837,D84554,12798,24013,0,,
12,TRANSFER,4014,C68830,5254,1240,D43911,16398,20412,0,,
13,TRANSFER,3343,C72849,9705,6362,D12244,3832,7175,0,,
17,TRANSFER,5693,C24783,14563,8870,D25380,8751,14444,1,,
12,TRANSFER,10844,C38499,14931,4087,D62780,18685,29529,0,,
8,CASH_OUT,9598,C23449,19169,9571,D71523,4620,14218,1,,
18,TRANSFER,13522,C19904,4049,2063,D48370,8937,22459,0,,
12,TRANSFER,12625,C81665,11262,10408,D58199,8492,21117,0,,
7,TRANSFER,1108,C45279,4284,3176,D82443,5536,6644,1,,
8,CASH_OUT,13505,C77994,19882,6377,D71892,1134,14639,1,,
20,CASH_OUT,6839,C71545,8848,2009,D18701,16194,23033,0,,
10,TRANSFER,9569,C47766,1306,641,D36053,10518,20087,0,,
19,CASH_OUT,4949,C14878,18605,13656,D20931,8704,13653,0,,
17,CASH_OUT,1082,C74802,1933,851,D80507,7145,8227,0,,
13,TRANSFER,14770,C42121,7266,6064,D39587,19646,34416,0,,
8,TRANSFER,3901,C55153,2193,1743,D21680,15817,19718,0,,
18,CASH_OUT,10128,C38543,6143,2280,D61157,14258,24386,0,,
1,TRANSFER,10912,C68544,15043,4131,D89497,11918,22830,1,,
4,TRANSFER,10939,C85695,19885,8946,D18132,19603,30542,0,,
16,CASH_OUT,6802,C97373,12260,5458,D33083,16778,23580,0,,
3,TRANSFER,16466,C90464,2958,1544,D77695,14029,30495,1,,
19,CASH_OUT,18535,C60346,10168,3967,D74319,11954,30489,0,,
1,CASH_OUT,1098,C74463,8499,7401,D11011,10248,11346,1,,
20,TRANSFER,2656,C56220,1786,912,D28429,14487,17143,0,,
11,TRANSFER,2530,C84718,4778,2248,D85801,3580,6110,0,,
14,CASH_OUT,10793,C40316,18076,7283,D56705,14773,25566,0,,
1,TRANSFER,5114,C80223,4296,315,D85498,17251,22365,0,,
16,TRANSFER,1585,C86531,2643,1058,D90318,3768,5353,1,,
17,CASH_OUT,6856,C93258,4057,1155,D93258,15651,22507,0,,
15,TRANSFER,14264,C76452,19649,5385,D79202,16431,30695,0,,
20,TRANSFER,9234,C49975,19690,10456,D81982,11506,20740,1,,
17,TRANSFER,4101,C11934,10172,6071,D34363,10273,14374,1,,
5,TRANSFER,5065,C59663,19111,14046,D79686,10818,15883,0,,
3,CASH_OUT,2761,C53004,3145,384,D28093,19814,22575,0,,
17,TRANSFER,2063,C18582,8425,6362,D76463,8199,10262,0,,
1,TRANSFER,14286,C29827,8533,769,D58223,11595,25881,0,,
17,CASH_OUT,15664,C81041,18301,2637,D20356,4832,20496,0,,
18,TRANSFER,7831,C45322,8813,982,D89251,5634,13465,0,,
1,CASH_OUT,4104,C19954,6363,2259,D97846,12993,17097,1,,
3,CASH_OUT,10614,C29456,10093,5482,D14623,12636,23250,1,,
11,TRANSFER,16045,C18877,6387,4768,D54971,6337,22382,0,,
15,TRANSFER,4563,C51916,13815,9252,D98966,3232,7795,1,,
14,TRANSFER,12822,C73659,5610,2541,D16257,6181,19003,0,,
2,TRANSFER,14209,C94887,5157,787,D49487,6379,20588,0,,
12,CASH_OUT,2429,C21531,14469,12040,D14207,8525,10954,0,,
11,TRANSFER,3290,C25523,9157,5867,D47261,11934,15224,0,,
4,TRANSFER,16380,C47224,13763,12339,D64410,8449,24829,0,,
13,CASH_OUT,11317,C40433,11915,598,D47747,12428,23745,1,,
8,TRANSFER,12277,C97579,9671,7841,D56369,14806,27083,1,,
4,CASH_OUT,2489,C66312,15879,13390,D27791,9229,11718,0,,
4,TRANSFER,10608,C96249,19908,9300,D65230,13999,24607,1,,
10,TRANSFER,18622,C30534,2917,1529,D28585,19911,38533,0,,
14,TRANSFER,17212,C52068,15074,6488,D47883,13038,30250,0,,
19,CASH_OUT,16431,C58705,18572,2141,D42511,8489,24920,0,,
8,TRANSFER,4585,C49156,5807,1222,D90361,4527,9112,1,,
3,CASH_OUT,13379,C87216,8291,3657,D80728,13193,26572,1,,
15,TRANSFER,13596,C44910,5013,1160,D73304,11247,24843,0,,
13,TRANSFER,9373,C16286,8683,2836,D22257,2646,12019,1,,
19,TRANSFER,10643,C77313,8973,219,D51827,19346,29989,1,,
12,TRANSFER,6269,C37711,1193,860,D17729,17088,23357,0,,
19,CASH_OUT,16751,C11467,6832,3411,D78427,14119,30870,0,,
16,TRANSFER,1400,C18463,16082,14682,D43674,13755,15155,0,,
4,CASH_OUT,13931,C49126,17016,3085,D69760,14655,28586,0,,
10,TRANSFER,17205,C26880,6084,5160,D50588,19340,36545,1,,
16,CASH_OUT,7825,C99498,18190,10365,D78075,1312,9137,0,,
6,TRANSFER,17196,C74024,6699,3934,D49746,10331,27527,0,,
19,CASH_OUT,14641,C30943,12654,2415,D12589,7725,22366,1,,
19,TRANSFER,3957,C91234,9403,5446,D99215,2109,6066,0,,
11,CASH_OUT,17601,C84255,15592,10092,D14411,2903,20504,0,,
17,CASH_OUT,11396,C94793,8120,5412,D82015,11622,23018,1,,
14,TRANSFER,4805,C52484,19112,14307,D66595,1769,6574,1,,
12,CASH_OUT,3015,C86390,18165,15150,D41114,17467,20482,1,,
19,TRANSFER,5019,C88958,7187,2168,D22979,7871,12890,0,,
7,CASH_OUT,10317,C91503,12293,1976,D78287,19619,29936,0,,
11,TRANSFER,10172,C53513,13272,3100,D28706,7128,17300,0,,
9,TRANSFER,18669,C53602,9762,4487,D70620,4140,22809,0,,
10,TRANSFER,7986,C62709,12233,4247,D62152,13635,21621,0,,
18,TRANSFER,2426,C54773,13783,11357,D45222,13887,16313,0,,
1,CASH_OUT,4055,C29947,6526,2471,D11453,12097,16152,0,,
2,TRANSFER,16832,C67091,15243,996,D66879,13166,29998,1,,
13,TRANSFER,11147,C66937,2539,506,D45526,19520,30667,0,,
3,TRANSFER,14496,C98088,18228,3732,D65081,1887,16383,1,,
1,CASH_OUT,1616,C92945,12334,10718,D70770,3294,4910,0,,
20,CASH_OUT,16366,C53218,19674,3308,D61565,12760,29126,0,,
7,TRANSFER,18375,C62832,11106,900,D90082,2017,20392,0,,
3,CASH_OUT,12653,C78434,7485,3238,D87174,2589,15242,0,,
6,CASH_OUT,12403,C19766,17638,5235,D98876,18408,30811,1,,
1,TRANSFER,2252,C40717,1794,750,D68366,16258,18510,0,,
3,TRANSFER,15964,C69047,19661,3697,D99295,19163,35127,1,,
8,CASH_OUT,18862,C16970,9651,2493,D13947,19568,38430,0,,
9,TRANSFER,12544,C17329,17764,5220,D33209,1196,13740,0,,
5,CASH_OUT,16664,C97385,9391,1336,D58958,5503,22167,0,,
16,CASH_OUT,4638,C82794,12112,7474,D28600,11267,15905,0,,
19,TRANSFER,9564,C21015,12660,3096,D79923,16632,26196,0,,
19,TRANSFER,18159,C13012,6883,1731,D50292,5680,23839,0,,
16,CASH_OUT,5772,C60905,13601,7829,D95776,12681,18453,0,,
20,CASH_OUT,18260,C63323,18459,199,D47490,8564,26824,0,,
4,TRANSFER,12872,C84007,1156,796,D18278,2611,15483,0,,
11,TRANSFER,19266,C95226,16056,5008,D28130,5433,24699,0,,
9,CASH_OUT,3297,C36079,7352,4055,D65379,9308,12605,0,,
3,TRANSFER,16091,C53993,13328,1313,D52551,1327,17418,0,,
2,CASH_OUT,18919,C81085,10887,2412,D43236,6584,25503,1,,
4,TRANSFER,1003,C68659,9088,8085,D27304,3709,4712,1,,
1,TRANSFER,3932,C29329,11453,7521,D79877,14155,18087,0,,
13,TRANSFER,17682,C22375,1635,1146,D91336,11522,29204,1,,
11,CASH_OUT,12339,C11281,4129,3201,D70286,17416,29755,0,,
9,CASH_OUT,19855,C11790,19445,18700,D62868,13016,32871,0,,
5,TRANSFER,19581,C43002,19263,4937,D49581,7537,27118,0,,
16,CASH_OUT,12881,C96592,9496,2800,D41553,6737,19618,0,,
1,CASH_OUT,10342,C30771,14377,4035,D31632,12530,22872,1,,
9,TRANSFER,16232,C94425,19219,2987,D11053,2615,18847,0,,
20,CASH_OUT,16555,C81511,11944,10514,D56863,16172,32727,0,,
19,CASH_OUT,12162,C11998,5878,1310,D77265,12615,24777,1,,
15,TRANSFER,13782,C93066,2697,650,D62965,14875,28657,0,,
11,CASH_OUT,9957,C26509,14445,4488,D60372,19215,29172,0,,
7,CASH_OUT,8013,C29387,15299,7286,D60965,9509,17522,0,,
2,CASH_OUT,2444,C65766,8085,5641,D39545,12207,14651,0,,
1,TRANSFER,15644,C28148,12127,3877,D52464,11450,27094,0,,
20,CASH_OUT,15410,C31421,2927,1073,D94617,15399,30809,0,,
9,CASH_OUT,5715,C85354,1395,1004,D87880,14417,20132,0,,
12,CASH_OUT,18556,C81952,11044,2174,D60669,5880,24436,0,,
17,CASH_OUT,19810,C11708,17103,1143,D89382,11967,31777,0,,
17,TRANSFER,14986,C99686,1036,357,D52460,3141,18127,1,,
16,TRANSFER,1380,C27949,8241,6861,D99068,16494,17874,0,,
17,TRANSFER,8820,C28482,17513,8693,D77311,10661,19481,0,,
16,CASH_OUT,4547,C61317,2325,2136,D56676,11274,15821,0,,
4,CASH_OUT,17282,C14635,12285,4701,D47762,17939,35221,0,,
9,TRANSFER,10642,C30039,13634,2992,D49579,2894,13536,1,,
6,CASH_OUT,19753,C66008,5739,1207,D97618,7164,26917,0,,
3,CASH_OUT,4662,C84953,18367,13705,D48906,12417,17079,0,,
3,CASH_OUT,19839,C85400,12802,7974,D24703,12108,31947,1,,
17,CASH_OUT,17237,C31011,3945,3544,D44820,8025,25262,1,,
3,TRANSFER,6193,C45623,10128,3935,D13651,13120,19313,0,,
5,TRANSFER,6069,C44481,11587,5518,D89578,15038,21107,0,,
15,TRANSFER,6165,C41850,15908,9743,D35876,13962,20127,1,,
2,CASH_OUT,12067,C67788,16947,4880,D70454,9685,21752,0,,
5,CASH_OUT,10257,C45265,3630,163,D37732,8084,18341,0,,
7,TRANSFER,19203,C91704,15167,13850,D97257,15291,34494,0,,
16,CASH_OUT,1914,C13131,5827,3913,D60300,1032,2946,1,,
6,TRANSFER,13854,C70931,16348,2494,D25845,6905,20759,0,,
17,TRANSFER,5080,C63611,12184,7104,D83638,11923,17003,0,,
18,TRANSFER,13786,C63204,9681,8149,D15597,17697,31483,0,,
10,TRANSFER,9420,C69702,13403,3983,D41706,7778,17198,0,,
8,TRANSFER,16722,C87913,8043,6750,D69383,17173,33895,0,,
5,TRANSFER,6532,C46498,2738,1235,D56906,7583,14115,0,,
20,TRANSFER,10977,C95194,12291,1314,D25987,6750,17727,0,,
1,CASH_OUT,10951,C74999,10720,5022,D53024,8428,19379,0,,
8,TRANSFER,15080,C45318,8190,4639,D21211,5772,20852,0,,
16,TRANSFER,13745,C36701,5863,1100,D99829,11046,24791,0,,
16,TRANSFER,14104,C22529,11795,2891,D42401,5971,20075,1,,
15,TRANSFER,5636,C94033,2049,1972,D80330,13057,18693,0,,
11,TRANSFER,8486,C20972,12760,4274,D44289,18148,26634,1,,
13,TRANSFER,7347,C35184,14269,6922,D28271,17471,24818,0,,
15,CASH_OUT,19566,C77587,4847,1358,D21979,6176,25742,0,,
1,CASH_OUT,5671,C15359,11466,5795,D54654,16261,21932,0,,
5,CASH_OUT,18090,C91934,4685,1712,D55448,8557,26647,0,,
14,TRANSFER,1263,C62509,12874,11611,D57431,19819,21082,1,,
18,TRANSFER,11937,C94820,9947,8339,D21039,14358,26295,0,,
1,TRANSFER,19367,C29265,4653,338,D53762,1066,20433,1,,
5,TRANSFER,11250,C71140,6079,3223,D17132,4849,16099,0,,
5,TRANSFER,5402,C40557,18919,13517,D89938,13368,18770,1,,
5,CASH_OUT,4671,C45073,3977,3012,D46695,8533,13204,0,,
14,CASH_OUT,5227,C43416,18748,13521,D87580,8866,14093,0,,
11,TRANSFER,12418,C33415,3539,2521,D53578,9687,22105,0,,
4,TRANSFER,11492,C17869,9788,6698,D24115,5090,16582,0,,
17,TRANSFER,7912,C97516,13083,5171,D99891,8097,16009,1,,
2,TRANSFER,12435,C19825,11635,4756,D53711,13470,25905,0,,
4,TRANSFER,1517,C39511,3304,1787,D52872,12082,13599,1,,
12,CASH_OUT,2904,C22389,2529,1405,D19596,15177,18081,1,,
14,TRANSFER,10458,C67415,2190,1480,D53916,3004,13462,1,,
10,CASH_OUT,4375,C34722,17056,12681,D96270,14933,19308,1,,
6,CASH_OUT,8162,C36766,7094,1524,D72194,2423,10585,0,,
2,CASH_OUT,13696,C39240,6485,2786,D77019,15638,29334,1,,
9,TRANSFER,5521,C61951,14312,8791,D68634,2158,7679,0,,
13,TRANSFER,1888,C95112,7452,5564,D25957,3835,5723,0,,
19,CASH_OUT,10315,C39113,7585,313,D58772,4349,14664,0,,
6,CASH_OUT,19950,C96904,13705,6208,D68128,12193,32143,1,,
4,CASH_OUT,7253,C76943,14818,7565,D38677,8774,16027,0,,
3,CASH_OUT,10426,C93196,11543,1117,D24373,10496,20922,1,,
5,TRANSFER,6708,C66443,19971,13263,D72059,7330,14038,0,,
8,TRANSFER,11941,C36878,4723,732,D44341,10419,22360,0,,
18,TRANSFER,17976,C76123,18551,575,D98348,12018,29994,0,,
10,TRANSFER,8892,C69835,6265,3324,D52858,4520,13412,0,,
19,CASH_OUT,5223,C74933,13664,8441,D27014,15305,20528,0,,
5,CASH_OUT,1167,C21887,17782,16615,D88804,14813,15980,1,,
4,TRANSFER,12969,C30725,15080,2111,D32231,1527,14496,1,,
19,TRANSFER,8567,C64966,5326,3314,D82590,17074,25641,0,,
12,TRANSFER,18278,C24399,9261,7654,D62916,16015,34293,0,,
18,CASH_OUT,12436,C52161,15441,3005,D58743,7785,20221,0,,
5,TRANSFER,4332,C41350,8421,4089,D79258,17913,22245,0,,
2,CASH_OUT,5032,C80301,8178,3146,D10857,6969,12001,1,,
12,CASH_OUT,15664,C61360,14986,1382,D52187,1043,16707,1,,
18,CASH_OUT,5768,C12192,17573,11805,D72863,8596,14364,0,,
9,CASH_OUT,10603,C52175,10632,29,D93411,2752,13355,0,,
6,TRANSFER,6319,C23957,2221,1203,D88623,7903,14222,0,,
11,CASH_OUT,18130,C84259,14406,5901,D62648,15178,33308,0,,
7,TRANSFER,5746,C19727,5292,3262,D57815,14790,20536,0,,
5,TRANSFER,8192,C48059,8473,281,D12394,7331,15523,1,,
10,TRANSFER,7625,C82984,10350,2725,D25204,10620,18245,0,,
15,CASH_OUT,5080,C47725,6588,1508,D56466,2271,7351,0,,
5,TRANSFER,7297,C10323,16058,8761,D74613,9559,16856,1,,
14,CASH_OUT,7426,C66127,13548,6122,D15565,15703,23129,0,,
5,TRANSFER,16990,C49950,6427,3492,D62591,6749,23739,0,,
20,TRANSFER,8433,C67651,2384,1719,D97820,19689,28122,1,,
11,CASH_OUT,19354,C38639,16006,15878,D28058,15955,35309,0,,
6,CASH_OUT,19722,C64337,17394,7253,D98790,19423,39145,0,,
2,TRANSFER,17908,C59480,10502,1115,D43273,1370,19278,0,,
18,TRANSFER,10279,C58118,2009,1001,D75253,10026,20305,0,,
20,CASH_OUT,12311,C32235,15033,2722,D52459,15424,27735,0,,
15,CASH_OUT,11768,C53960,16576,4808,D66041,17974,29742,0,,
11,CASH_OUT,3774,C48503,3162,2954,D56272,7830,11604,0,,
5,CASH_OUT,14425,C44214,19231,4806,D92083,15247,29672,0,,
9,CASH_OUT,14723,C94427,19776,5053,D79502,2200,16923,0,,
15,CASH_OUT,18541,C62365,16310,6178,D65197,4306,22847,1,,
18,CASH_OUT,18248,C63807,2224,1775,D39939,11994,30242,0,,
8,TRANSFER,12713,C88434,17695,4982,D18520,12824,25537,1,,
7,TRANSFER,2490,C42675,18763,16273,D28077,15983,18473,0,,
2,TRANSFER,3640,C84710,17625,13985,D11546,10553,14193,1,,
1,TRANSFER,4892,C54736,1807,1380,D81896,9912,14804,0,,
13,CASH_OUT,10037,C64570,11598,1561,D93735,7850,17887,1,,
16,CASH_OUT,5433,C14999,7264,1831,D10212,19975,25408,0,,
13,CASH_OUT,5861,C76882,11667,5806,D71668,9701,15562,1,,
3,CASH_OUT,11612,C69480,6698,2423,D23129,5873,17485,0,,
15,CASH_OUT,14770,C14951,7195,1514,D41955,17771,32541,1,,
11,CASH_OUT,18441,C12324,1473,1167,D83943,19624,38065,0,,
7,TRANSFER,14699,C85904,17925,3226,D21905,2392,17091,0,,
6,TRANSFER,11858,C54214,7930,752,D74670,8703,20561,0,,
13,TRANSFER,17509,C16487,11805,5764,D81116,17928,35437,0,,
15,CASH_OUT,18030,C94268,1481,1444,D86392,12095,30125,1,,
7,TRANSFER,8042,C78103,1118,1012,D87220,15287,23329,1,,
13,TRANSFER,15918,C14886,11354,9369,D92983,16028,31946,0,,
16,CASH_OUT,10052,C89115,9292,8657,D78404,10539,20591,1,,
15,CASH_OUT,19192,C23197,19268,76,D17396,16106,35298,0,,
3,TRANSFER,10166,C31351,1652,1446,D37688,2012,12178,1,,
17,TRANSFER,7267,C12404,18119,10852,D55172,6691,13958,0,,
19,CASH_OUT,10793,C89693,17561,6768,D57123,8458,19251,1,,
16,TRANSFER,7918,C87012,14066,6148,D91484,12023,19941,0,,
1,CASH_OUT,1789,C74703,7448,5659,D38909,11740,13529,0,,
20,CASH_OUT,11694,C61615,3509,1315,D62957,16051,27745,1,,
9,CASH_OUT,17830,C39382,9761,9525,D37528,3149,20979,0,,
8,TRANSFER,10126,C65417,8064,6959,D50180,13885,24011,0,,
18,TRANSFER,16063,C23439,7983,4503,D34025,1995,18058,0,,
10,TRANSFER,10201,C26857,11076,875,D23900,1389,11590,0,,
16,CASH_OUT,14445,C75190,13684,1897,D98545,18044,32489,0,,
13,TRANSFER,18336,C90513,9404,4859,D70205,4476,22812,1,,
10,CASH_OUT,19997,C67496,13066,5185,D88246,3874,23871,0,,
20,TRANSFER,8372,C83949,18366,9994,D51263,8442,16814,0,,
18,TRANSFER,14359,C46824,18001,3642,D81763,13244,27603,0,,
13,TRANSFER,12965,C23165,2061,2007,D30934,15543,28508,1,,
18,TRANSFER,19355,C39642,16426,7222,D42803,7968,27323,0,,
10,TRANSFER,3396,C51018,1367,400,D56851,12597,15993,1,,
13,CASH_OUT,8706,C51758,16144,7438,D29125,10562,19268,0,,
8,CASH_OUT,8305,C31596,2419,1359,D54219,3638,11943,0,,
16,CASH_OUT,2632,C49209,15371,12739,D84097,16271,18903,1,,
16,CASH_OUT,4426,C63910,6445,2019,D25609,1632,6058,0,,
18,CASH_OUT,5757,C95742,14704,8947,D66735,7379,13136,0,,
12,CASH_OUT,5144,C95304,1369,75,D38367,15616,20760,1,,
12,TRANSFER,18219,C40372,16585,16257,D78138,4663,22882,1,,
7,CASH_OUT,16339,C31923,5121,2179,D48284,10815,27154,1,,
7,TRANSFER,12908,C23511,8439,4114,D67476,16770,29678,0,,
10,CASH_OUT,18106,C60087,2650,691,D47044,1334,19440,0,,
2,TRANSFER,13747,C69563,4405,729,D84596,18848,32595,0,,
17,TRANSFER,13424,C67206,4844,1176,D35638,2956,16380,1,,
16,TRANSFER,17183,C83836,8952,7078,D76705,17209,34392,0,,
16,TRANSFER,13211,C26665,3985,3652,D42066,13255,26466,0,,
5,CASH_OUT,9365,C84721,1548,618,D85978,8732,18097,0,,
8,CASH_OUT,6162,C68952,7129,967,D80792,9543,15705,0,,
14,CASH_OUT,2298,C18212,11130,8832,D64685,5949,8247,0,,
17,CASH_OUT,3414,C22364,10323,6909,D78800,11217,14631,0,,
7,CASH_OUT,3502,C95457,5576,2074,D60012,19629,23131,0,,
14,CASH_OUT,2724,C60968,18706,15982,D27878,6863,9587,0,,
1,TRANSFER,6895,C52080,7198,303,D89498,5572,12467,0,,
1,TRANSFER,11446,C89870,17177,5731,D71590,16280,27726,0,,
8,CASH_OUT,19045,C70697,16154,9907,D88209,6474,25519,1,,
2,TRANSFER,18327,C34511,19053,726,D30540,1747,20074,0,,
8,CASH_OUT,5559,C97499,4983,1799,D49679,3445,9004,1,,
14,CASH_OUT,11036,C25625,12757,1721,D33036,5263,16299,0,,
18,CASH_OUT,15811,C63516,14312,3610,D73203,5510,21321,0,,
2,TRANSFER,12780,C48497,6941,4182,D15364,1738,14518,0,,
4,TRANSFER,5965,C33925,17895,11930,D88565,3113,9078,0,,
1,CASH_OUT,7850,C15587,9976,2126,D84512,12629,20479,0,,
1,CASH_OUT,7249,C87848,19224,11975,D48422,17450,24699,1,,
5,TRANSFER,3290,C78268,15682,12392,D23897,12000,15290,1,,
10,TRANSFER,16344,C80918,4319,2841,D89713,16873,33217,0,,
7,TRANSFER,7378,C48678,4003,1487,D50511,12600,19978,0,,
1,TRANSFER,7426,C86808,5436,4688,D92441,6325,13751,0,,
3,TRANSFER,14771,C41748,5520,4616,D95178,14385,29156,0,,
5,TRANSFER,3655,C42167,7290,3635,D94010,3045,6700,0,,
7,TRANSFER,5547,C39664,7248,1701,D31315,14011,19558,0,,
9,CASH_OUT,7552,C62681,13684,6132,D71892,7247,14799,0,,
2,CASH_OUT,12667,C95774,8536,1620,D39022,8417,21084,1,,
5,TRANSFER,1394,C57356,6420,5026,D75107,4654,6048,0,,
3,TRANSFER,5053,C47674,15980,10927,D22758,8102,13155,0,,
4,CASH_OUT,16596,C46202,13807,12493,D20455,12391,28987,0,,
17,CASH_OUT,18942,C12123,8854,6208,D91414,11313,30255,0,,
10,TRANSFER,17445,C10817,17420,9553,D15750,8558,26003,1,,
19,CASH_OUT,11315,C62498,3405,2669,D12461,14982,26297,0,,
6,TRANSFER,6188,C63774,18147,11959,D53226,12183,18371,1,,
1,CASH_OUT,12605,C23212,3191,1849,D18713,17038,29643,0,,
5,CASH_OUT,17145,C76660,12397,8719,D53195,7542,24687,1,,
6,CASH_OUT,12619,C71602,18648,6029,D40683,5578,18197,1,,
20,TRANSFER,9633,C74676,12782,3149,D32923,11563,21196,0,,
11,TRANSFER,1095,C92439,17201,16106,D31443,11008,12103,0,,
5,CASH_OUT,9953,C53815,1773,1457,D93468,14496,24449,0,,
3,CASH_OUT,16045,C39456,1328,973,D44390,12876,28921,1,,
5,TRANSFER,14769,C53304,5365,2150,D89980,14156,28925,0,,
19,CASH_OUT,15341,C34124,2273,1614,D45247,1188,16529,0,,
9,TRANSFER,13617,C46403,6871,898,D79108,1877,15494,0,,
1,CASH_OUT,9944,C55745,15380,5436,D16397,5221,15165,0,,
10,TRANSFER,4880,C54739,6468,1588,D84688,10806,15686,0,,
16,CASH_OUT,16260,C29487,16849,589,D48808,6257,22517,0,,
7,TRANSFER,13927,C14047,8848,8413,D89572,13717,27644,1,,
17,CASH_OUT,14187,C29725,15763,1576,D25446,18400,32587,1,,
1,TRANSFER,9112,C14794,10732,1620,D84005,4724,13836,0,,
10,TRANSFER,8826,C42267,19771,10945,D80686,12131,20957,1,,
8,TRANSFER,19422,C26500,17847,7902,D14900,4445,23867,1,,
17,CASH_OUT,18827,C87524,16184,13641,D72894,16680,35507,0,,
1,TRANSFER,17904,C82431,17511,3263,D75133,5238,23142,0,,
4,TRANSFER,2876,C51307,1541,972,D57831,16360,19236,0,,
